split,label,source_relative_path,segment_index,processed_path,sample_rate,duration_sec
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg05.wav,16000,5
train,logging,logging/13_11332.wav,0,processed/forest_sound_16k_5s/train/logging/13_11332__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11820.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11820__seg00.wav,16000,5
train,natural sound,natural sound/2_10239.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10239__seg00.wav,16000,5
train,natural sound,natural sound/6_10622.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10622__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12042.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12042__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11911.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11911__seg00.wav,16000,5
train,logging,logging/2-77945-A-41.wav,0,processed/forest_sound_16k_5s/train/logging/2-77945-A-41__seg00.wav,16000,5
train,natural sound,natural sound/26_12667.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12667__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11959.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11959__seg00.wav,16000,5
train,natural sound,natural sound/9_10904.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10904__seg00.wav,16000,5
train,natural sound,natural sound/2_10265.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10265__seg00.wav,16000,5
train,poaching,poaching/14_11411.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11411__seg00.wav,16000,5
train,natural sound,natural sound/8_10843.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10843__seg00.wav,16000,5
train,natural sound,natural sound/21_12160.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12160__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12053.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12053__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12073.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12073__seg00.wav,16000,5
train,logging,logging/7_10727.wav,0,processed/forest_sound_16k_5s/train/logging/7_10727__seg00.wav,16000,5
train,fire,fire/2-65747-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/2-65747-A-12__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_014_SA_050B_S06.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_014_SA_050B_S06__seg00.wav,16000,5
train,poaching,poaching/5B8B3B32_2837d1b381-e7c7-41af-b7cc-d30f3345ccff261bdcb2-66e5-4dd4-8f95-e619714d85c60eedacee-a613-4dd1-a9fc-9b23f880b24e.WAV,0,processed/forest_sound_16k_5s/train/poaching/5B8B3B32_2837d1b381-e7c7-41af-b7cc-d30f3345ccff261bdcb2-66e5-4dd4-8f95-e619714d85c60eedacee-a613-4dd1-a9fc-9b23f880b24e__seg00.wav,16000,5
train,natural sound,natural sound/8_10849.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10849__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_14__seg05.wav,16000,5
train,natural sound,natural sound/9_10974.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10974__seg00.wav,16000,5
train,natural sound,natural sound/6_10601.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10601__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12068.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12068__seg00.wav,16000,5
train,poaching,poaching/58FBBD00ade05534-429f-4709-8b7a-7206fdc72309.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBBD00ade05534-429f-4709-8b7a-7206fdc72309__seg00.wav,16000,5
train,natural sound,natural sound/4_10420.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10420__seg00.wav,16000,5
train,natural sound,natural sound/8_10855.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10855__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11843.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11843__seg00.wav,16000,5
train,fire,fire/3-120644-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/3-120644-A-12__seg00.wav,16000,5
train,natural sound,natural sound/21_12106.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12106__seg00.wav,16000,5
train,natural sound,natural sound/22_12275.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12275__seg00.wav,16000,5
train,natural sound,natural sound/9_10963.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10963__seg00.wav,16000,5
train,logging,logging/3-102583-B-49.wav,0,processed/forest_sound_16k_5s/train/logging/3-102583-B-49__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11744.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11744__seg00.wav,16000,5
train,logging,logging/2-84693-A-49.wav,0,processed/forest_sound_16k_5s/train/logging/2-84693-A-49__seg00.wav,16000,5
train,natural sound,natural sound/25_12538.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12538__seg00.wav,16000,5
train,natural sound,natural sound/12_11270.wav,0,processed/forest_sound_16k_5s/train/natural sound/12_11270__seg00.wav,16000,5
train,natural sound,natural sound/27_12732.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12732__seg00.wav,16000,5
train,natural sound,natural sound/25_12567.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12567__seg00.wav,16000,5
train,natural sound,natural sound/23_12350.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12350__seg00.wav,16000,5
train,logging,logging/11_11144.wav,0,processed/forest_sound_16k_5s/train/logging/11_11144__seg00.wav,16000,5
train,poaching,poaching/15_11573.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11573__seg00.wav,16000,5
train,fire,fire/1_10174.wav,0,processed/forest_sound_16k_5s/train/fire/1_10174__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_04__seg05.wav,16000,5
train,natural sound,natural sound/25_12553.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12553__seg00.wav,16000,5
train,natural sound,natural sound/9_10958.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10958__seg00.wav,16000,5
train,logging,logging/13_11375.wav,0,processed/forest_sound_16k_5s/train/logging/13_11375__seg00.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,0,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg00.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,1,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg01.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,2,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg02.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,3,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg03.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,4,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg04.wav,16000,5
train,fire,fire/819492__soundreality__fire-forest-2.wav,5,processed/forest_sound_16k_5s/train/fire/819492__soundreality__fire-forest-2__seg05.wav,16000,5
train,natural sound,natural sound/26_12662.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12662__seg00.wav,16000,5
train,natural sound,natural sound/2_10238.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10238__seg00.wav,16000,5
train,poaching,poaching/5C2D7B2D_10268716d8-a1f1-4c23-a750-53260de81f649850380d-7504-41db-9946-5574425eb7f699e34653-7de1-4947-96c5-23d3116c89da.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C2D7B2D_10268716d8-a1f1-4c23-a750-53260de81f649850380d-7504-41db-9946-5574425eb7f699e34653-7de1-4947-96c5-23d3116c89da__seg00.wav,16000,5
train,logging,logging/16_11643.wav,0,processed/forest_sound_16k_5s/train/logging/16_11643__seg00.wav,16000,5
train,natural sound,natural sound/27_12762.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12762__seg00.wav,16000,5
train,poaching,poaching/5C9E70C9_4099744557-65df-4b6e-a9d1-b37805ecde1c3dad5cae-4542-4724-98eb-3ee0b5934f243f1a52bc-eba8-4a52-96ec-a472ff01ef29.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C9E70C9_4099744557-65df-4b6e-a9d1-b37805ecde1c3dad5cae-4542-4724-98eb-3ee0b5934f243f1a52bc-eba8-4a52-96ec-a472ff01ef29__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_69__seg05.wav,16000,5
train,poaching,poaching/New folder/sig-p225_017_SA_070B_S06.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_017_SA_070B_S06__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11749.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11749__seg00.wav,16000,5
train,natural sound,natural sound/5_10540.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10540__seg00.wav,16000,5
train,logging,logging/13_11360.wav,0,processed/forest_sound_16k_5s/train/logging/13_11360__seg00.wav,16000,5
train,natural sound,natural sound/23_12308.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12308__seg00.wav,16000,5
train,natural sound,natural sound/23_12322.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12322__seg00.wav,16000,5
train,poaching,poaching/5BE2194E_199bd7fc1d-0820-44dc-a807-0b214befe092abca2632-ed2d-4bc0-bbd8-fe4538c93cdbbc15bf37-9357-4235-b91b-c9c61fe20bbf.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BE2194E_199bd7fc1d-0820-44dc-a807-0b214befe092abca2632-ed2d-4bc0-bbd8-fe4538c93cdbbc15bf37-9357-4235-b91b-c9c61fe20bbf__seg00.wav,16000,5
train,natural sound,natural sound/4_10464.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10464__seg00.wav,16000,5
train,natural sound,natural sound/2_10235.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10235__seg00.wav,16000,5
train,logging,logging/11_11161.wav,0,processed/forest_sound_16k_5s/train/logging/11_11161__seg00.wav,16000,5
train,logging,logging/11_11166.wav,0,processed/forest_sound_16k_5s/train/logging/11_11166__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12017.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12017__seg00.wav,16000,5
train,natural sound,natural sound/25_12522.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12522__seg00.wav,16000,5
train,natural sound,natural sound/24_12420.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12420__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_26.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_26__seg05.wav,16000,5
train,natural sound,natural sound/9_10934.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10934__seg00.wav,16000,5
train,fire,fire/videoplayback_28.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg00.wav,16000,5
train,fire,fire/videoplayback_28.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg01.wav,16000,5
train,fire,fire/videoplayback_28.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg02.wav,16000,5
train,fire,fire/videoplayback_28.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg03.wav,16000,5
train,fire,fire/videoplayback_28.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg04.wav,16000,5
train,fire,fire/videoplayback_28.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_28__seg05.wav,16000,5
train,natural sound,natural sound/27_12775.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12775__seg00.wav,16000,5
train,natural sound,natural sound/21_12129.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12129__seg00.wav,16000,5
train,fire,fire/1-4211-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/1-4211-A-12__seg00.wav,16000,5
train,poaching,poaching/5C286156_1037ca0a56-7193-4325-9edb-7ebc63b50b425ce71a59-6060-43cd-9f20-71a9de2dcc9a30625aa5-3402-47d2-89fb-1899e59e8b16.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C286156_1037ca0a56-7193-4325-9edb-7ebc63b50b425ce71a59-6060-43cd-9f20-71a9de2dcc9a30625aa5-3402-47d2-89fb-1899e59e8b16__seg00.wav,16000,5
